name,count,id,lat,lng
Public Rack - Cicero & 64th,20,1242.0,41.77641809,-87.742456436
Public Rack - Cicero & Rosemont,9,1210.0,41.995688666666666,-87.748569
Public Rack - Cicero Ave & Altgeld St,28,548,41.925883651,-87.746355295
Public Rack - Cicero Ave & Belle Plaine Ave,27,1108.0,41.955823541,-87.747467875
Public Rack - Cicero Ave & Cortland St - midblock,18,552,41.915984333333334,-87.7461775
Public Rack - Cicero Ave & Le Moyne St - midblock,2,554,41.90694533333333,-87.7461515
Public Rack - Cicero Ave & North Ave,41,551,41.909463286,-87.745767832
Public Rack - Cicero Ave & Roscoe St,37,543,41.9424125,-87.74728933333333
Public Rack - Cicero Ave & Wellington Ave,12,546,41.93589,-87.74662366666666
Public Rack - Cicero Ave & Wrightwood Ave,101,547,41.92796,-87.74680083333334
Public Rack - Clyde Ave & 87th St,6,986,41.737139666666664,-87.57278616666666
Public Rack - Colfax Ave & 83rd St,11,890,41.744603515,-87.560979366
Public Rack - Columbus & 79th,18,1263.0,41.749247833333335,-87.704388
Public Rack - Commercial Ave & 89th St,7,651,41.733303547,-87.55131793
Public Rack - Cornell Ave & 87th Pl,3,941,41.73678816666666,-87.58281666666667
Public Rack - Cottage Grove & 84th St,4,664,41.741788387,-87.60485661
Public Rack - Cottage Grove & 85th St,5,663,41.739927888,-87.604792953
Public Rack - Cottage Grove & 86th St,20,662,41.738148093,-87.604719043
Public Rack - Cottage Grove Ave & 87th St,6,646,41.736619711,-87.606228352
Public Rack - Cottage Grove Ave & 91st St,1,648,41.729459763,-87.603807211
Public Rack - Cottage Grove Ave & 98th St,1,699,41.71626687,-87.604374409
Public Rack - Crandon Ave & 80th St,1,945,41.749440789,-87.568646193
Public Rack - Cumberland & Catherine,192,1182.0,41.977442026,-87.836741686
Public Rack - Damen & 81st,6,1272.0,41.74648571,-87.673100948
Public Rack - Damen & 87th,4,1274.0,41.7360735,-87.672704
Public Rack - Damen Ave & 47th St,6,841,41.808795929,-87.675155044
Public Rack - Damen Ave & 84th St,2,713,41.7402605,-87.6729595
Public Rack - Delphina & Foster,19,1181.0,41.973895907,-87.840858221
Public Rack - Devon Ave & Central Ave,3,1165.0,41.99738121,-87.764172077
Public Rack - Devon Ave & Minnehaha Ave (east),1,1159.0,41.997439384,-87.762831211
Public Rack - Division St & Christiana Ave,13,1054,41.902530313,-87.710676551
Public Rack - Drake Ave & Leland Ave,59,933,41.966021895,-87.716935396
Public Rack - East End Ave & 75th St,4,733,41.7588755,-87.5826535
Public Rack - East End Ave & 87th St,1,883,41.73707533333334,-87.58447733333334
Public Rack - Eberhart Ave & 61st St,6,955,41.78386366666667,-87.6130505
Public Rack - Eli Whitney Public School,18,539,41.839970827,-87.725721359
Public Rack - Elston Ave & Gunnison St,12,1130.0,41.9686625,-87.74041933333334
Public Rack - Elston Ave & Kenneth Ave,24,1129.0,41.967561333333336,-87.73950033333334
Public Rack - Emerald Ave & 43rd St,8,911,41.8163055,-87.64459133333334
Public Rack - Emerald Ave & 45th St,2,786,41.812637333333335,-87.64489866666666
Public Rack - Evans Ave & 63rd St,32,749,41.780509591,-87.607445598
Public Rack - Ewing Ave & 101st St,2,636,41.711729527,-87.535152435
Public Rack - Ewing Ave & 102nd St,2,983,41.70989066666667,-87.5351895
Public Rack - Ewing Ave & 105th St,3,613,41.704497099,-87.535842657
Public Rack - Ewing Ave & 106th St,5,980,41.702381611,-87.53543365
Public Rack - Ewing Ave & 106th St NW,4,612,41.702883124,-87.53539598
Public Rack - Ewing Ave & 107th St,14,979,41.700376272,-87.53549242
Public Rack - Ewing Ave & 95th St,1,982,41.722374916,-87.535920262
Public Rack - Ewing Ave & 96th St N,1,637,41.72159791,-87.535563946
Public Rack - Ewing Ave & 96th St S,1,1022,41.72054383333333,-87.53517483333333
Public Rack - Ewing Ave & 99th St,12,639,41.715984,-87.53535366666667
Public Rack - Ewing Ave & Indianapolis Ave,5,638,41.712357163,-87.535367727
Public Rack - Exchange Ave & 73rd Pl,6,947,41.76259172,-87.563914657
Public Rack - Fairfield Ave & 63rd St,6,1027,41.779204845,-87.692902803
Public Rack - Ford City Mall,13,1243.0,41.757150769,-87.741420746
Public Rack - Forest Glen & Peterson,82,1212.0,41.989964247,-87.742946744
Public Rack - Forest Glen Station ,25,1284.0,41.978690505,-87.755496621
Public Rack - Forrestville Ave & 47th St,33,815,41.80943833333333,-87.61332766666666
Public Rack - Foster Ave & Drake Ave,30,1017,41.975624333333336,-87.717754
Public Rack - Francisco Ave & Touhy Ave,5,476,42.011986,-87.701203
Public Rack - Fullerton Ave & Lavergne Ave,7,965,41.924033523,-87.751933932
Public Rack - Fullerton Ave & Narragansett Ave,58,1011,41.923845768,-87.78579247
Public Rack - Garfield Park Conservatory,12,1059,41.886569738,-87.71670711
Public Rack - Grand Ave & North Ave,3,867,41.909738,-87.73484366666666
Public Rack - Greenwood Ave & Lake Park Ave,27,788,41.81720683333333,-87.59954016666667
Public Rack - Haft Ave & Milwaukee Ave,220,1142.0,41.995561838,-87.786534548
Public Rack - Hale Ave & 111th St,2,901,41.691823244,-87.671373248
Public Rack - Halsted St & 102nd St,8,623,41.708081841,-87.643023252
Public Rack - Halsted St & 109th St,2,977,41.695764184,-87.642650962
Public Rack - Halsted St & 111th St,21,875,41.691923499,-87.642550707
Public Rack - Halsted St & 113th St,1,973,41.688529968,-87.642400503
Public Rack - Halsted St & 41st St,6,912,41.8198895,-87.64572283333334
Public Rack - Halsted St & 63rd St,11,745,41.779721737,-87.641600728
Public Rack - Halsted St & 64th St,8,744,41.777741551,-87.644659996
Public Rack - Halsted St & 76th St,21,724,41.755872333333336,-87.6441055
Public Rack - Halsted St & 77th St,1,726,41.753742814,-87.644037962
Public Rack - Halsted St & 80th St,9,887,41.748337507,-87.6440413
Public Rack - Halsted St & 94th St,1,709,41.723325014,-87.643234134
Public Rack - Halsted St & 95th St - SE,56,627,41.720696333333336,-87.64306083333334
Public Rack - Halsted St & 95th St - SW,15,626,41.720823169,-87.643353701
Public Rack - Hamilton Ave & 95th St,34,696,41.720976,-87.6767795
Public Rack - Hamilton Park,2,725,41.763324833333336,-87.63760483333333
Public Rack - Hamlin Ave & Chicago Ave,3,515,41.895346284,-87.721446276
Public Rack - Hamlin Ave & Fullerton Ave,252,507,41.924385548,-87.721332312
Public Rack - Hamlin Ave & Grand Ave,18,514,41.903682828,-87.720267534
Public Rack - Hamlin Ave & Madison St,8,1020,41.881180167,-87.720691323
Public Rack - Hamlin Ave & Montrose Ave,193,492,41.9610525,-87.72246033333333
Public Rack - Harding Ave & 47th St,14,826,41.807805896,-87.722808719
Public Rack - Harlem & Palatine,13,1178.0,41.995344,-87.80668233333333
Public Rack - Harlem & Summerdale,2,1188.0,41.977820666666666,-87.80680783333334
Public Rack - Harlem and W. 59th,6,1241.0,41.784767985,-87.801084876
Public Rack - Harold Washington Park,267,766,41.80098176,-87.584675312
Public Rack - Harper Ave & 63rd St,89,750,41.780715585,-87.58792448
Public Rack - Harriet E Sayre Public School,5,800,41.913419008,-87.798639655
Public Rack - Harvard Ave & 119th St,2,873,41.677999616,-87.630728602
Public Rack - Harvey Ave & North Ave,1,567,41.909288,-87.7824295
Public Rack - Hiawatha & Mendota,41,1175.0,42.00698916666666,-87.7779875
Public Rack - Hiawatha Ave & Minnehaha Ave,10,1168.0,41.9994575,-87.76054166666667
Public Rack - Hiawatha Park,3,572,41.94385783333333,-87.827693
Public Rack - Higgins Ave & Neva Ave,3,1135.0,41.9807615,-87.80566733333333
Public Rack - Holbrook St & Milwaukee Ave,22,1141.0,41.99236583333333,-87.78331383333334
Public Rack - Hollywood Park,164,1276.0,41.989285827,-87.711803198
Public Rack - Homan & 77th,2,1265.0,41.75349033333333,-87.7070485
Public Rack - Homan & 79th,18,1264.0,41.749872684,-87.707509995
Public Rack - Homan Ave & 26th St,11,869,41.844592,-87.71001416666667
Public Rack - Homan Ave & 62nd Pl,10,1037,41.779530764,-87.707948327
Public Rack - Homan Ave & Lake St,6,1060,41.88478966666667,-87.71116516666666
Public Rack - Homan Ave & Roosevelt,5,1065,41.866445541,-87.711002707
Public Rack - Honore St & 87th St,1,705,41.735927939,-87.669187188
Public Rack - Horner & 85th,1,1273.0,41.739338398,-87.668989182
Public Rack - Houston Ave & 131st St,13,585,41.65685633333333,-87.54830166666666
Public Rack - Houston Ave & 91st St,3,650,41.730267525,-87.549658775
Public Rack - Hoyne Ave & 110th Pl,14,902,41.692162333333336,-87.6739315
Public Rack - Hoyne Ave & 51st St,6,1045,41.80114066666667,-87.6768885
Public Rack - Hyde Park Blvd & 53rd St,511,767,41.79960227,-87.584353447
Public Rack - Hyde Park Blvd & 55th St,189,768,41.795157671,-87.584210038
Public Rack - Imlay & Milwaukee,25,1176.0,41.998965166666665,-87.78951816666667
Public Rack - Independence Blvd & Roosevelt,2,1063,41.866325333333336,-87.71822583333334
Public Rack - Indiana Ave & 111th St,7,594,41.692532659,-87.617971063
Public Rack - Ingleside Ave & 79th St,1,889,41.751243234,-87.600844383
Public Rack - Irving Park Rd & Austin Ave,24,1104.0,41.953142166666666,-87.77713783333333
Public Rack - Irving Park Rd & Leclaire Ave,73,1113.0,41.953474,-87.754899
Public Rack - Irving Park Rd & Melvina Ave,7,1106.0,41.952864166666664,-87.78073966666666
Public Rack - Irving Park Rd & Menard Ave,9,1103.0,41.95305066666667,-87.77252183333333
Public Rack - Irving Park Rd & Parkside Ave,13,1105.0,41.9531935,-87.68894666666667
Public Rack - James Madison School,2,732,41.759849191,-87.590653658
Public Rack - Jeffery Blvd & 67th St,17,753,41.773037076,-87.576627016
Public Rack - Jeffery Blvd & 81st St,1,944,41.749445319,-87.575861692
Public Rack - Jeffery Blvd & 83rd St,6,667,41.744395375,-87.575004578
Public Rack - Jeffrey Blvd & 71st St,18,736,41.766483188,-87.576306343
Public Rack - Jensen Park,57,932,41.964869666666665,-87.72071083333333
Public Rack - Jonathan Y Scammon Public School,37,503,41.941711664,-87.732564926
Public Rack - Justine St & 87th St,2,642,41.73604866666667,-87.66280716666667
Public Rack - Karlov Ave & 26th St,2,538,41.844117522,-87.727292657
Public Rack - Karlov Ave & Kamerling Ave,46,520,41.905684114,-87.728765845
Public Rack - Karlov Ave & Lawrence Ave,45,1127.0,41.96824193,-87.730080247
Public Rack - Karlov Ave & Milwaukee Ave,30,863,41.942558169,-87.729806423
Public Rack - Keating & Peterson,30,1211.0,41.990095019,-87.747195125
Public Rack - Kedvale Ave & 26th St,3,1068,41.844295382,-87.727866411
Public Rack - Kedvale Ave & 63rd St E,4,764,41.778733373,-87.726338148
Public Rack - Kedvale Ave & 63rd St W,69,1032,41.778682333333336,-87.72688283333333
Public Rack - Kedvale Ave & Addison St,4,864,41.946859833333335,-87.7306235
Public Rack - Kedvale Ave & Avondale Ave,12,496,41.952906966,-87.731048346
Public Rack - Kedvale Ave & Peterson Ave,12,1147.0,41.990257263,-87.732645869
Public Rack - Kedzie & 103rd St - East,2,685,41.705288529,-87.701208353
Public Rack - Kedzie & 103rd St - W,5,686,41.70494466666667,-87.70136833333333
Public Rack - Kedzie & 71st,2,1251.0,41.764646769,-87.702987313
Public Rack - Kedzie & 73rd,10,1249.0,41.760672569,-87.702378631
Public Rack - Kedzie Ave & 54th Pl,5,1050,41.794563333333336,-87.70345833333333
Public Rack - Kedzie Ave & 54th St - SE,19,823,41.79404664,-87.7034446
Public Rack - Kedzie Ave & 54th St - SW,10,825,41.795176833333336,-87.70374483333333
Public Rack - Kedzie Ave & 58th St,21,775,41.78833866666667,-87.70353616666667
Public Rack - Kedzie Ave & 60th St,52,1036,41.78526466666667,-87.70322733333333
Public Rack - Kedzie Ave & 61st Pl E,10,772,41.782462333333335,-87.7030025
Public Rack - Kedzie Ave & 61st Pl W,10,1039,41.78183816666667,-87.70328016666667
Public Rack - Kedzie Ave & 62nd Pl,7,1038,41.780081511,-87.703195572
Public Rack - Kedzie Ave & 63rd St,12,757,41.778746605,-87.703411102
Public Rack - Kedzie Ave & 64th St - SE,4,755,41.776910305,-87.703053713
Public Rack - Kedzie Ave & 64th St - SW,15,760,41.776889086,-87.703190804
Public Rack - Kedzie Ave & 83rd St,7,1079.0,41.743089318,-87.702342153
Public Rack - Kedzie Ave & Archer Ave,36,836,41.813698292,-87.704844832
Public Rack - Kedzie Ave & Argyle St,181,491,41.972077489,-87.708876729
Public Rack - Kedzie Ave & Arthington St,18,525,41.869973421,-87.706144094
Public Rack - Kedzie Ave & Chicago Ave,41,1055,41.895475166666664,-87.70612733333333
Public Rack - Kedzie Ave & Pershing Rd,8,839,41.82289133333333,-87.704338
Public Rack - Kedzie Ave & Walnut St,5,1062,41.885912418,-87.706351042
Public Rack - Keef Ave & South Chicago Ave,1,747,41.770937443,-87.611740589
Public Rack - Keeler Ave & 26th St,1,536,41.844115019,-87.7298522
Public Rack - Keeler Ave & 55th St,1,779,41.79308366666667,-87.728344
Public Rack - Keeler Ave & Madison St S,1,853,41.880873203,-87.731114984
Public Rack - Kenneth & Carmen,26,1225.0,41.972923636,-87.739288449
Public Rack - Kenneth Ave & 63rd St E,3,1034,41.778493,-87.73338566666666
Public Rack - Kenneth Ave & 63rd St W,4,762,41.778492928,-87.734205484
Public Rack - Kenton & Lawrence,26,1223.0,41.967978,-87.74326333333333
Public Rack - Kenton Ave & Palmer St,51,516,41.92065783333334,-87.74182866666666
Public Rack - Keystone Ave & Irving Park Rd,64,495,41.953456283,-87.730007887
Public Rack - Keystone Ave & North Ave,37,518,41.909921833333335,-87.72803583333334
Public Rack - Kilbourn Ave & Fullerton Ave,2,865,41.924451,-87.73980683333333
Public Rack - Kildare Ave & 63rd St,4,763,41.778503666666666,-87.73051666666667
Public Rack - Kildare Ave & Division Ave,1,868,41.902562618,-87.732723475
Public Rack - Kildare Ave & North Ave,31,1058,41.90980416666667,-87.73385166666667
Public Rack - Kildare Ave & Washignton Blvd,18,852,41.88206533333334,-87.73328916666667
Public Rack - Kilpatrick & Elston,48,1224.0,41.96995163,-87.743252039
Public Rack - Kimball & Ardmore,52,1219.0,41.987051,-87.71397166666667
Public Rack - Kimball Ave & Carmen Ave,57,490,41.973953724,-87.71329236
Public Rack - Kimball Ave & Lawrence Ave,52,1134.0,41.96786,-87.713416
Public Rack - Kimbark Ave & 63rd St,111,752,41.78043183333333,-87.59453733333334
Public Rack - Kimbark Ave & 67th St,5,751,41.77420783,-87.594365239
Public Rack - King Dr & 115th St,29,937,41.685430333333336,-87.61327683333333
Public Rack - King Dr & 71st St,23,995,41.76575183333333,-87.61463666666667
Public Rack - King Dr & 83rd St,1,658,41.743596077,-87.614526749
Public Rack - King Dr & Oakwood Blvd,3,956,41.822740436,-87.616554499
Public Rack - Kingston Ave & 75th St,5,949,41.7591165,-87.5619295
Public Rack - Kinzua Ave & Devon Ave,44,1161.0,41.997954845,-87.765411615
Public Rack - Kolin Ave & Archer Ave,5,831,41.800524354,-87.732104182
Public Rack - Komensky Ave & 26th St,4,1069,41.84419322,-87.726427078
Public Rack - Komensky Ave & 59th St,22,776,41.786010623,-87.723476052
Public Rack - Komensky Ave & 63rd St,28,1031,41.77870866666667,-87.72334766666667
Public Rack - Kostner & 83rd,3,1259.0,41.742052197,-87.731596708
Public Rack - Kostner & Bryn Mawr,19,1220.0,41.98279047,-87.737245798
Public Rack - Kostner & Peterson,32,1213.0,41.989945054,-87.738061786
Public Rack - Kostner Ave & Armitage Ave,345,866,41.917145166666664,-87.73621633333333
Public Rack - Kostner Ave & Diversey Ave,224,1019,41.93170774,-87.736926913
Public Rack - Kostner Ave & Lake St,2,851,41.885942666666665,-87.73541133333333
Public Rack - Kostner Ave & North Ave,5,519,41.90857166666667,-87.736242
Public Rack - Kostner Ave & Wrightwood Ave,27,1018,41.927948475,-87.735921264
Public Rack - Lafayette Ave & 119th St,1,589,41.677976,-87.62351216666667
Public Rack - Lafayette Ave & 87th St - NW,10,710,41.736364245,-87.626751781
Public Rack - Lafayette Ave & 87th St SW,1,711,41.736096833333335,-87.62639583333333
Public Rack - Lafayette Ave & 95th St,150,621,41.721986771,-87.624792099
Public Rack - Laflin St & 51st St,9,915,41.801459908,-87.661620617
Public Rack - Laflin St & 79th St,1,886,41.750303745,-87.661957145
Public Rack - Laflin St &51st ST,16,1042,41.80129016666667,-87.66222783333333
Public Rack - Lake Park Ave & 44th St,2,787,41.8146055,-87.5980335
Public Rack - Lake Park Ave & 47th St,7,812,41.810013175,-87.592097163
Public Rack - Lake Shore Dr & Hayes Dr,4,952,41.780854225,-87.574553132
Public Rack - Lamon Ave & Archer Ave,17,780,41.798428178,-87.744829655
Public Rack - Lamon Ave & Erie St,1,969,41.892190166666666,-87.74686416666667
Public Rack - Langley Ave & 105th Pl,10,610,41.702318192,-87.606445313
Public Rack - Langley Ave & 49th St,249,1012,41.804909229,-87.609118581
Public Rack - Langley Ave & 79th St,14,661,41.751159668,-87.607548714
Public Rack - Langley Ave & Oakwood Blvd,35,957,41.822865367,-87.60958457
Public Rack - Laporte Ave & Armitage Ave,6,966,41.917060733,-87.749866247
Public Rack - Laramie Ave & Belmont Ave,52,544,41.938672333333336,-87.755702
Public Rack - Laramie Ave & Fullerton Ave,22,549,41.923996806,-87.756803751
Public Rack - Laramie Ave & Grand Ave,49,550,41.917259574,-87.756085634
Public Rack - Laramie Ave & Warwick Ave,16,541,41.948786497,-87.75712657
Public Rack - Laramine Ave & Winnemac Ave,86,1126.0,41.971791333333336,-87.75754233333333
Public Rack - Lavergne & Lawrence,97,1203.0,41.96786683333333,-87.75247983333334
Public Rack - Lavergne Ave & Belle Plaine Ave,11,1111.0,41.9552745,-87.75179116666666
Public Rack - Lawndale & 63rd St,1,1030,41.7779235,-87.71381966666667
Public Rack - Lawndale Ave & 23rd St,85,1070,41.849825978,-87.716585875
Public Rack - Lawndale Ave & 63rd St,3,953,41.77874116666667,-87.71414416666667
Public Rack - Lawndale Ave & Diversey Ave,240,506,41.9319695,-87.71947866666666
Public Rack - Lawndale Ave & Polk St,2,522,41.870826721,-87.718302369
Public Rack - Lawrence Ave & Kimball Ave,35,1132.0,41.96841228,-87.712529302
Public Rack - Leader & Caldwell,20,1209.0,41.99146916666667,-87.7543685
Public Rack - Leamington & Elston,35,1204.0,41.97789216666666,-87.75632866666666
Public Rack - Leclaire Ave & Division St,2,968,41.9023005,-87.75305366666667
Public Rack - Leland Ave & Melvina Ave,4,1099.0,41.965824008,-87.782218337
Public Rack - Lemont Ave & Keating Ave,20,1149.0,41.99127416666666,-87.74693366666666
Public Rack - Leoti Ave & Central Ave (south),4,1167.0,41.998421192,-87.763502359
Public Rack - Linder & 51st,5,1234.0,41.799931666666666,-87.76002866666667
Public Rack - Linder & Elston,6,1206.0,41.98358733333333,-87.7657495
Public Rack - Linder Ave & 64th Pl,10,1084.0,41.775448,-87.7580485
Public Rack - Linder Ave & Archer Ave,12,782,41.795971394,-87.759961605
Public Rack - Linder Ave & Belmont Ave,9,545,41.938677166666665,-87.76361783333333
Public Rack - Lockwood & Archer,59,1235.0,41.79668266666667,-87.755137
Public Rack - Lockwood Ave & Diversey Ave,31,964,41.93145752,-87.759043217
Public Rack - Longwood Dr & 111th St,1,899,41.69190733333333,-87.67168916666667
Public Rack - Longwood Dr & 95th St,4,697,41.721009493,-87.669500232
Public Rack - Loomis Blvd & 47th St,3,1043,41.808772166666664,-87.6603475
Public Rack - Loomis Blvd & 83rd St,1,653,41.743208051,-87.658871055
Public Rack - Loomis St & 87th St,2,641,41.735625267,-87.657875896
Public Rack - Lorel Ave & Chicago Ave,1,553,41.89496088,-87.759886503
Public Rack - Lorel Ave & Grand Ave,11,935,41.917624474,-87.759276986
Public Rack - Lotus Ave & Lawrence Ave,31,1124.0,41.96766266666667,-87.76362933333333
Public Rack - Lowe Ave & 94th St,2,708,41.724411845,-87.639570117
Public Rack - Lowe Park,6,817,41.799471378,-87.641565681
Public Rack - Lowell Ave & Elston Ave,143,497,41.9660785,-87.73688266666667
Public Rack - Lynch & Elston,27,1205.0,41.981007576,-87.761391401
Public Rack - Mackinaw Ave & 106th St,3,614,41.702656833333336,-87.54269333333333
Public Rack - Mackinaw Ave & 108th St,3,611,41.698884368,-87.543011904
Public Rack - Mackinaw Ave & 85th St,19,717,41.7420615,-87.54309633333334
Public Rack - Mango & Higgins,21,1202.0,41.971598387,-87.772439957
Public Rack - Maplewood Ave & 47th St,20,1047,41.80846366666667,-87.68867566666667
Public Rack - Maplewood Ave & 63rd St,12,1029,41.779072285,-87.686562896
Public Rack - Marquette Ave & 79th St,2,668,41.7513515,-87.55881633333334
Public Rack - Marquette Ave & 83rd St,15,891,41.74460033333333,-87.558584
Public Rack - Marquette Rd & 67th St,4,998,41.773337841,-87.613163948
Public Rack - Marshfield Ave & 45th St,10,840,41.81238533333333,-87.66632316666667
Public Rack - Marshfield Ave & 87th St,18,703,41.735696673,-87.663925767
Public Rack - Martin Luther King Dr & 44th St,69,914,41.814258337,-87.616396785
Public Rack - Martin Luther King Dr & 69th St,1,746,41.769214988,-87.615331173
Public Rack - Mason & Archer,1,1237.0,41.794603944,-87.770920873
Public Rack - Mason Ave & Archer Ave,3,1094.0,41.79424516666667,-87.77150133333333
Public Rack - Mason Ave & Milwaukee Ave,1,1143.0,41.9857305,-87.77722466666667
Public Rack - Mason Ave & Roosevelt Rd,3,791,41.86550883333334,-87.77246433333333
Public Rack - May St & 63rd St,3,743,41.779689166666664,-87.653135
Public Rack - May St & 78th St,2,723,41.752415166666665,-87.65313316666666
Public Rack - McCormick Blvd & Devon Ave,11,488,41.9962025,-87.711896
Public Rack - McVicker & 52nd,3,1233.0,41.798017859,-87.773080111
Public Rack - McVicker Ave & Grand Ave,1,570,41.92124733333333,-87.77670466666666
Public Rack - Meade Ave & Archer Ave,16,1097.0,41.794039845,-87.774035931
Public Rack - Melvina & Foster,28,1200.0,41.97558883333333,-87.7833625
Public Rack - Melvina Ave & Belmont Ave,21,561,41.938438166666664,-87.78123966666666
Public Rack - Melvina Ave & Montrose Ave,27,1100.0,41.958821416,-87.782005191
Public Rack - Menard Ave & Agusta Blvd,3,798,41.898272753,-87.770496011
Public Rack - Menard Ave & Belmont Ave,50,562,41.938453555,-87.770795822
Public Rack - Menard Ave & Dakin St - midblock,64,559,41.951798333333336,-87.77196
Public Rack - Menard Ave & Grand Ave,28,569,41.919762373,-87.770885825
Public Rack - Menard Ave & Leland Ave,2,1101.0,41.965214252,-87.772575498
Public Rack - Menard Ave & Madison St,1,795,41.880022407,-87.770124912
Public Rack - Miami Ave & Milwaukee Ave,1,1144.0,41.991425753,-87.782070756
Public Rack - Michele Clark Magnet High School,6,558,41.872912407,-87.753725648
Public Rack - Michigan Ave & 107th St,3,938,41.699497223,-87.621018529
Public Rack - Michigan Ave & 110th St,2,607,41.69429733333333,-87.62080266666666
Public Rack - Michigan Ave & 119th St,2,927,41.677989333333336,-87.620618
Public Rack - Michigan Ave & 67th St,2,997,41.772036166666666,-87.621645
Public Rack - Michigan Ave & 96th St,25,629,41.71871516666667,-87.62082666666667
Public Rack - Midway Orange Line,247,777,41.785876274,-87.738225222
Public Rack - Milwaukee Ave & Addison St,52,502,41.946409941,-87.735996604
Public Rack - Milwaukee Ave & Catalpa Ave,103,1120.0,41.97735858,-87.76911366
Public Rack - Milwaukee Ave & Culyer Ave,83,1110.0,41.95451283333333,-87.74961066666667
Public Rack - Milwaukee Ave & Diversey Ave,205,504,41.931453,-87.71141616666667
Public Rack - Milwaukee Ave & Haussen Ct,297,505,41.937606215,-87.72168231
Public Rack - Milwaukee Ave & Higgins Ave,253,1121.0,41.9685835,-87.76125033333334
Public Rack - Milwaukee Ave & Kennedy Expy,95,1125.0,41.971250653,-87.763962865
Public Rack - Milwaukee Ave & Lawrence Ave,38,1123.0,41.967463255,-87.760257721
Public Rack - Milwaukee Ave & Leland Ave,29,1115.0,41.966106057,-87.75934422
Public Rack - Milwaukee Ave & Pensacola Ave,33,1112.0,41.95949566666667,-87.753402
Public Rack - Milwaukee Ave & School St,106,501,41.940482833333334,-87.7260215
Public Rack - Milwaukee Ave & Sunnyside Ave,20,1109.0,41.9625225,-87.75601166666667
Public Rack - Milwaukee Ave & Warner Ave,13,1107.0,41.956316948,-87.750833869
Public Rack - Milwaukee Ave & Waveland Ave,11,862,41.94771733333333,-87.73808816666667
Public Rack - Minnehaha Ave & Devon Ave,7,1166.0,41.997463465,-87.76197648
Public Rack - Minuteman Park,26,1090.0,41.785416365,-87.762698174
Public Rack - Mobile Ave & Archer Ave,38,1095.0,41.79289933333333,-87.7802475
Public Rack - Mont Clare Ave & Higgins Ave,12,1118.0,41.980609655,-87.805023789
Public Rack - Monticello & Lawrence,27,1227.0,41.968142748,-87.719447732
Public Rack - Monticello Ave & Belmont Ave,239,500,41.939330697,-87.71859324
Public Rack - Montrose Ave & Lavergne Ave,10,1114.0,41.960573,-87.75170733333333
Public Rack - Morgan St & 87th St,3,640,41.736056089,-87.648229599
Public Rack - Morgan St & 95th St,4,617,41.721284509,-87.647456288
Public Rack - Mozart Elementary School,14,509,41.921273232,-87.721904755
Public Rack - Mt Greenwood Library - South,4,687,41.692679048,-87.701016903
Public Rack - Mulligan & Northwest Hwy,3,1196.0,41.985490441,-87.786696196
Public Rack - Mulligan Ave & 56th St,23,1091.0,41.79050231,-87.779995799
Public Rack - N Narragansett Ave & Grand Ave,29,801,41.92238316666667,-87.78486566666666
Public Rack - N Sayre Ave & W Belden Ave,2,802,41.921158552,-87.800713897
Public Rack - N. Oakview and W. Gregory St,44,1180.0,41.980130076,-87.844053268
Public Rack - Nagel & Higgins,54,1199.0,41.97634166666667,-87.78764783333334
Public Rack - Nagle Ave & Belmont Ave,141,810,41.93837583333333,-87.78750166666667
Public Rack - Narragansett Ave & Fullerton Ave,21,566,41.923830032,-87.784496665
Public Rack - Nashotah & Northwest Hwy,82,1195.0,41.988127708,-87.791282892
Public Rack - Natoma Ave & 61st St,14,1088.0,41.78059183333333,-87.78757433333334
Public Rack - Natoma Ave & Bryn Mawr Ave,67,1140.0,41.982953429,-87.790857911
Public Rack - Neenah & Archer,8,1231.0,41.792106,-87.785403
Public Rack - Neenah & Dakin,1,1190.0,41.951694131,-87.790693521
Public Rack - Neva & Foster,21,1189.0,41.974841475,-87.805969954
Public Rack - Neva Ave & Grand Ave,42,805,41.923868656,-87.804369211
Public Rack - Newcastle & Archer,11,1230.0,41.7922858,-87.792867661
Public Rack - Newcastle Ave & Belden Ave,5,799,41.9207485,-87.797344
Public Rack - Newcastle Ave & Belmont Ave,3,809,41.937900543,-87.796028733
Public Rack - Newcastle Ave & Wellington Ave,4,804,41.934819102,-87.795763969
Public Rack - Newland Ave & Diversey Ave,7,803,41.930795074,-87.799417973
Public Rack - Nordica & Archer,46,1229.0,41.792285919,-87.797666311
Public Rack - Nordica Ave & Addison St,2,811,41.945464492,-87.803443193
Public Rack - Nordica Ave & Higgins Ave,2,1117.0,41.979961833333334,-87.80193783333333
Public Rack - Normal Ave & 111th St,30,972,41.692404,-87.63556966666667
Public Rack - Normal Ave & 72nd St,8,727,41.763446212,-87.637179136
Public Rack - Normal Blvd & 61st Pl,6,908,41.782102585,-87.637436509
Public Rack - Normandy Ave & Archer Ave,11,1089.0,41.792320609,-87.788851857
Public Rack - Northwest Hwy & Bryn Mawr,16,1197.0,41.982984304,-87.782767415
Public Rack - Northwest Hwy & Neva Ave,7,1157.0,41.995857596,-87.805123091
Public Rack - Northwest Hwy & Overhill Ave,1,1156.0,42.011640166666666,-87.81261066666667
Public Rack - Northwest Hwy & Raven St,2,1139.0,41.992779,-87.7996775
Public Rack - Norwood Park,13,1194.0,41.986534666666664,-87.79393416666667
Public Rack - Norwood Park Station ,34,1275.0,41.992203116,-87.799197912
